n_samples,sample_mean
100,3990.07
100,3440.04
100,2951.19
100,3812.85
100,3822.06
100,3644
100,3312.09
100,3653.96
100,3350.14
100,3718.34
100,3535.09
100,3173.92
100,3695.59
100,3602.93
100,3410.82
100,3396.22
100,3004.95
100,3973.39
100,3842.06
100,3228.54
100,3565.25
100,3448.93
100,3836.43
100,3418.46
100,3612.72
100,3215.9
100,3742.22
100,3493.77
100,3500.13
100,3491.53
100,3445.22
100,4189.59
100,3748.74
100,3365.02
100,3354.92
100,3083.61
100,3411.3
100,3186.3
100,4027.5
100,3663.63
100,3158.4
100,3246.33
100,3412.49
100,4042.77
100,3920.87
100,3623.88
100,3403.45
100,3605.11
100,3524.04
100,3673.45
100,3116.37
100,3879.38
100,3472.05
100,4083.13
100,3601.82
100,3983.54
100,3580.41
100,3414.83
100,3465.77
100,3763.64
100,3910.65
100,3281.52
100,3295.88
100,3543.1
100,3519.89
100,3384.97
100,3659.86
100,3418.77
100,3544.28
100,3269.59
100,3407.94
100,3041.37
100,3557.83
100,3889.47
100,3425.8
100,3830.79
100,3612.17
100,3502.37
100,3853.68
100,3702.14
100,3231.11
100,3261.61
100,3075.81
100,3642.92
100,3887.31
100,3656.34
100,3682.47
100,2962.52
100,3291.4
100,3540.36
100,3093.36
100,3568
100,3392.94
100,3112.13
100,3670.75
100,3399.82
100,3433.75
100,3811.65
100,3351.89
100,3755.87
100,3540.69
100,3686.21
100,3374.98
100,3662.93
100,3590.64
100,3327.74
100,3242.03
100,3164.64
100,3545.56
100,4263.59
100,3304.09
100,3498.78
100,3221.01
100,3740.84
100,3496.96
100,3671.15
100,2933.77
100,3273.86
100,3510.59
100,3610.74
100,3235.35
100,3800.76
100,3342.82
100,3051.58
100,3397.04
100,3603.41
100,3317.52
100,3892.42
100,3531.88
100,3737.05
100,3344.18
100,3532.22
100,3369.2
100,3474.76
100,3802.18
100,3420.48
100,3261.21
100,3352.53
100,3126.29
100,3490.9
100,3795.96
100,3644.81
100,3801.96
100,3202.54
100,3354
100,3302.96
100,3517.69
100,3913.42
100,3890.63
100,3662.72
100,3624.98
100,3813.91
100,3604.69
100,3403.35
100,3525.7
100,3424.19
100,3555.7
100,3745.81
100,3228.73
100,3519.34
100,3334.41
100,3269.42
100,3663.23
100,3017.89
100,3787.08
100,3181.05
100,3768.87
100,3130.22
100,3586.04
100,3939.99
100,3210.93
100,4000.86
100,3021.9
100,3225.36
100,3265.32
100,3131.44
100,3479.76
100,3360.26
100,3796.97
100,3368.49
100,3707.32
100,3554.46
100,3361.48
100,3313.09
100,3352.29
100,3096.58
100,3383.44
100,3315.84
100,3540.5
100,3432.55
100,3656.96
100,3912.94
100,2996.62
100,3661.1
100,3051.52
100,3301.39
100,3702.08
100,3118.82
100,3909.89
100,3482.62
100,3279.6
100,3280.14
100,3284.35
100,3115.76
100,3829.25
100,3507.44
100,3128.05
100,3771.23
100,3299.4
100,3610.96
100,3863.4
100,3880.24
100,3270.79
100,3365.28
100,3313.89
100,3538.46
100,3696.88
100,3599.39
100,4080.73
100,3377.62
100,3343.93
100,3554.24
100,3216.99
100,3468.79
100,3087.18
100,3606.25
100,4070.8
100,3604.18
100,3108.67
100,3570.16
100,3479.56
100,3679.15
100,3666.24
100,4175.41
100,3308.37
100,3229.76
100,3610.03
100,3600.67
100,3296.93
100,2799.83
100,3604.35
100,3581.75
100,3334.17
100,3591.88
100,4373.48
100,3491
100,3296.74
100,3461.55
100,3592.97
100,3763.57
100,3529.79
100,3699.02
100,3165.19
100,3150.98
100,3374.73
100,3334.83
100,3807.48
100,3412.63
100,3285.16
100,3453.17
100,3209.38
100,3434.36
100,3385.41
100,3257.55
100,3289.57
100,3596.76
100,3333.64
100,3784.98
100,3629.46
100,3470.66
100,3597.91
100,3803.02
100,3456.23
100,3488.03
100,3355.6
100,3548.24
100,3093.86
100,3476.14
100,3216.3
100,3216.32
100,3762.32
100,3603.18
100,3410.27
100,3733.23
100,4017.5
100,3386.43
100,3432.84
100,3966.22
100,3558.61
100,3335.39
100,3296.84
100,3746.86
100,3615.3
100,3207.68
100,3518.52
100,3976.72
100,3317.57
100,3156.53
100,3502.28
100,3803.64
100,3471.9
100,3954.57
100,3115.8
100,3249.2
100,3826.42
100,4149.58
100,3088.5
100,3886.09
100,3541.04
100,3381.99
100,3347.36
100,3478.42
100,3808.78
100,3588.99
100,3270.42
100,3872.2
100,3161.1
100,3833.42
100,3488.24
100,3360.53
100,3639.42
100,3790.09
100,3697.02
100,3535.1
100,3971.54
100,3591.03
100,3404.77
100,3238.25
100,3778.22
100,3260.64
100,3300.19
100,3493.1
100,3432.96
100,3446.32
100,3725.58
100,3501.91
100,3877.41
100,3417.63
100,3223.2
100,3669.63
100,4093.01
100,3042.13
100,3269.81
100,3508.77
100,3535.42
100,3799.73
100,3176.73
100,3317.86
100,3679.81
100,3365.83
100,3641.76
100,3456.4
100,3223.64
100,3597.5
100,3242.29
100,3283.44
100,3432.61
100,3927.65
100,3998.26
100,3403.38
100,2933.87
100,3965.88
100,3756.48
100,3673.48
100,3151.88
100,3393.34
100,3972.11
100,3045.11
100,4165.58
100,3317.95
100,3149.39
100,3685.1
100,4106.76
100,3865.4
100,3145.9
100,4058.23
100,3685.5
100,3382.85
100,3389.85
100,3018.61
100,3508.36
100,3705.94
100,3735.44
100,3531.53
100,3777.34
100,3496.68
100,3488.6
100,3027.07
100,3438.01
100,3753.75
100,3689.71
100,3223.09
100,3257.8
100,3721.35
100,3594.24
100,4122.6
100,3814.73
100,3627.56
100,3355.33
100,3592.14
100,3267.28
100,3501.08
100,3545.65
100,3108.86
100,3188.42
100,3600.32
100,3145.53
100,3414.93
100,3505.33
100,3429.31
100,3440.16
100,2890.23
100,3733.83
100,3370.6
100,3501.66
100,3387.85
100,3831.56
100,3675.08
100,3309.48
100,3872.27
100,3559.49
100,3606.43
100,3408.08
100,3898.96
100,3342.88
100,3452.46
100,3532.16
100,3486.98
100,3024.87
100,3547.33
100,3527.14
100,3553.34
100,3330.3
100,3510.56
100,3718.23
100,4505.5
100,3235.94
100,3616.73
100,2930.28
100,3457.76
100,3697.76
100,3720.36
100,3116.03
100,3305.32
100,3961.58
100,3615.04
100,4061.06
100,3370.36
100,3649.4
100,3748.28
100,3226.95
100,3751.8
100,3451.64
100,3547.72
100,3258.08
100,3915.94
100,3360.2
100,3148.59
100,3816.1
100,3799.16
100,3582.85
100,3264.49
100,3478.97
100,3917.63
100,3572.03
100,3427.17
100,3102.43
100,3758.18
100,4072.63
100,3459.62
100,3007.11
100,3773.49
100,3345.32
100,3872.44
100,3753.86
100,3221.08
100,3867.05
100,3444.78
100,3304.28
100,3471.7
100,3173.3
100,3202.61
100,3644.65
100,3602.35
100,3099.77
100,3917.45
100,3522
100,3472.23
100,3449.71
100,3424.7
100,3660.51
100,3544.76
100,3548.64
100,3643.3
100,3383.95
100,3680.5
100,3393.35
100,3177.62
100,3432.21
100,3354.87
100,3258.02
100,3386.07
100,3431.37
100,3252.44
100,3581.63
100,3083.85
100,2953.68
100,2905.57
100,3110.24
100,3887.66
100,3603.44
100,3168.27
100,3711.74
100,3652.05
100,3113.9
100,3269.28
100,3833.18
100,3328.49
100,3377.99
100,3249.07
100,3625.47
100,3353.6
100,3389.58
100,3689.01
100,3098.45
100,3574.56
100,3228.28
100,3612.56
100,3749.9
100,3501.95
100,3755.73
100,3518.89
100,3814.22
100,3320.56
100,3774.86
100,3281.29
100,3373.61
100,4246.27
100,3208.1
100,3499.13
100,3542.81
100,3395.96
100,3216.16
100,3576.3
100,3196.06
100,3707.26
100,3199.54
100,3315.9
100,3604.41
100,3541.64
100,3425.82
100,3368.49
100,3369.76
100,3669.99
100,3267.3
100,3080.03
100,3669.69
100,3281.4
100,3027.28
100,3157.25
100,3014.38
100,3637.8
100,3760.9
100,3605.13
100,3302.74
100,3311.29
100,3588.75
100,3487.48
100,3759.74
100,3786.78
100,3706.6
100,3725.92
100,3571.77
100,3432.63
100,3097.39
100,3966.95
100,3270.23
100,3829.14
100,3426.12
100,3606.57
100,3740.35
100,3365.31
100,3526.82
100,3680.07
100,3617.15
100,3294.66
100,3280.92
100,3742.59
100,3117.39
100,3478.58
100,3036.76
100,3618.25
100,3141.95
100,3354.27
100,3410.12
100,3770.67
100,3549.58
100,3731.85
100,3565.86
100,3654.26
100,3404.64
100,3559.43
100,4319.1
100,3583.43
100,3390.96
100,3562.78
100,3053.87
100,3866.15
100,3496.88
100,3442.99
100,3289.71
100,3033.33
100,3186.61
100,3736.73
100,3098.64
100,3336.7
100,3258.93
100,3725.33
100,3571.5
100,3463.95
100,4015.67
100,3249.88
100,3487.68
100,3355.11
100,3698.78
100,3750.33
100,3798.81
100,2869.25
100,3834.73
100,3552.76
100,3404.75
100,3844.44
100,3746.33
100,3305.87
100,3542.26
100,2999.18
100,3745.89
100,3457.68
100,4333.65
100,3413.34
100,3826.35
100,3441.22
100,3047.82
100,3498.54
100,3643.45
100,3374.44
100,3920.8
100,3951.17
100,3562.33
100,3485.21
100,3310.65
100,3575.43
100,3351.16
100,3192.62
100,3334
100,3922.6
100,3453.39
100,3575.43
100,3595.74
100,3676.53
100,3490.56
100,3100.26
100,3554.78
100,3409.18
100,3594.61
100,3433.07
100,3263.08
100,3565.42
100,3955
100,3818.76
100,3299.37
100,3237.1
100,4197.98
100,3515.86
100,3652.97
100,3484.62
100,3684.94
100,3495.36
100,3453.06
100,3420.07
100,3598.79
100,3816.06
100,3437.02
100,3540.98
100,3319.21
100,3570.22
100,3276.82
100,3866.79
100,3163.92
100,3325.58
100,3192.91
100,3741.24
100,3433.31
100,3614.14
100,3685.48
100,3432.51
100,3543.2
100,3607.11
100,3386.37
100,3467.29
100,3474.99
100,3575.11
100,3221.15
100,3425.68
100,3388.11
100,3140.81
100,3417.14
100,2811.41
100,3048.55
100,3470.76
100,3334.85
100,3717.71
100,4047.21
100,3761.77
100,3152.02
100,3368.6
100,3499.15
100,3385.84
100,3885
100,3420.56
100,3746.88
100,3655.54
100,3764.98
100,3000.43
100,3754.89
100,3880.94
100,3427.18
100,3863.08
100,3787.56
100,3610.81
100,3557.05
100,3732.59
100,3564.02
100,4019.58
100,3331.3
100,2948.09
100,3350.84
100,3359.69
100,3861.76
100,3351.77
100,3534.4
100,3789.55
100,3709.96
100,3261.56
100,3721.19
100,3393.22
100,3157.36
100,3618.98
100,2904.57
100,3659.53
100,3478.04
100,3307.52
100,3648.31
100,3255.76
100,3621.36
100,3589.62
100,3284.77
100,3137.1
100,4014.22
100,3759.52
100,3530.81
100,3632.88
100,3408.14
100,3670.18
100,3215.36
100,3110.51
100,3952.37
100,3502.08
100,3389.61
100,3521.27
100,3481.16
100,2985.66
100,3956.72
100,3752.5
100,3856.1
100,2857.37
100,3466.91
100,3614.52
100,3714.21
100,3788.19
100,3107.52
100,3488.72
100,3217.21
100,3560.72
100,3737.3
100,3699.69
100,3198.15
100,3581.7
100,3454.88
100,3534.46
100,3483.01
100,3386.74
100,3741.87
100,3058.35
100,3107
100,3711.71
100,4053.88
100,3327.08
100,3761.5
100,4128.76
100,3752.83
100,3457.72
100,3369.74
100,3512.42
100,3355.73
100,3113.7
100,4022.05
100,3112.44
100,3165.85
100,3505.32
100,3684.02
100,3549.76
100,3214.61
100,3204.41
100,3028.26
100,3465.05
100,3828.76
100,3902.9
100,3483.75
100,3422.22
100,3809.13
100,3837.01
100,3853.3
100,3523.97
100,3426.84
100,3827.34
100,3629.16
100,3194.12
100,3373.01
100,3185.21
100,3785.28
100,3567.74
100,3321.06
100,3254.8
100,3478.06
100,3110.15
100,3445.46
100,3551.1
100,3196.04
100,3344.35
100,3844.05
100,3008.18
100,3672.96
100,3361.52
100,3413.2
100,3348.96
100,3678.33
100,3599.41
100,3467.57
100,3000.26
100,3416.78
100,3550.48
100,3550.07
100,3515.36
100,3323.73
100,3449.23
100,3149.6
100,3726.14
100,3881.43
100,3460.01
100,3275.82
100,3130.71
100,3037.37
100,3601.33
100,3138.64
100,3149.52
100,4066.32
100,3388.81
100,3206.19
100,3319.17
100,3443.58
100,4093.8
100,3629.18
100,3608.6
100,3089.99
100,3174.26
100,3697.78
100,3210.57
100,3309.8
100,3737.91
100,3112.32
100,3600.51
100,4078.89
100,3651.76
100,3228.15
100,3734.63
100,3893.62
100,3585.1
100,3701.48
100,3505.41
100,2907.93
100,3485.69
100,3524.04
100,3921.29
100,3334.63
100,3430
100,3791.84
100,3573.48
100,3493.9
100,3683.58
100,3810.96
100,3454.06
100,3579.53
100,3138.73
100,3588.39
100,3414.63
100,3517.47
100,3607.92
100,3439.47
100,3246.12
100,4335.76
100,3404.34
100,3353.49
100,3394.64
100,3644.72
100,3597.24
100,3650.61
100,3683.27
100,3970.42
100,4034.16
100,3529.29
100,3663.13
100,3603.31
100,3385.11
100,3186.49
100,3533.87
100,3244.25
100,3566.01
100,3282.04
100,3628.32
100,3835.19
100,3746.07
100,3655.09
100,3006.49
100,3655.16
100,3392.84
100,3712.75
100,3869.45
100,3761.24
100,3208.62
100,3248.2
100,3849.52
100,3369.26
100,3697.92
100,4044.08
100,3664.97
100,3618.68
100,3663.1
100,4024.16
100,3725.48
100,3201.69
100,3191.14
100,3719.12
100,3577.69
100,3574.42
100,3481.96
100,3901.43
100,3624.51
100,3662.16
100,3374.04
100,3473.45
100,3309.12
100,3583.23
100,3475.53
100,3629.6
100,3662.55
100,4178.35
100,3729.2
100,3412.22
100,3522.62
100,3284.67
100,3167.22
100,3478.72
100,3413.66
100,3545.76
100,3184.31
100,3099.43
100,3439.98
100,3775.57
100,3510
100,3243.95
100,3932.11
100,3582.8
100,3838.48
100,3684.55
100,3313.56
100,3524.81
100,3262.23
100,3322.01
100,3234.75
100,3226.94
100,3806.73
100,3754.83
100,4109
100,3320.7
100,3498.57
100,2815.19
100,3479.18
100,3680.72
100,4009.03
100,3558.78
100,3590.2
100,3186.89
100,3391.9
100,3380.83
100,3716.78
100,4105.98
100,3257.77
100,4075.35
100,3907.26
100,3635.91
100,3805.36
100,3387.17
100,3512.17
100,3065.37
100,3382.91
100,3271.86
100,3382.82
100,3828.72
100,3418.89
100,3927.81
100,3924.53
100,3199.9
100,3235.8
100,3382.04
100,4293.3
100,3346.04
100,3617.85
100,3237.54
100,3766.01
100,3554.72
100,3978.6
100,3329.46
100,3537.82
100,3181.98
100,3978.74
100,3993.19
100,3533.85
100,3736.08
100,3603.35
100,3376.95
100,3454
100,3773.32
100,3624.93
100,3611.22
100,4157.59
100,3491.48
100,3405.07
100,3523.83
100,3497.01
100,3045.82
100,3885.01
100,3472.62
100,3747.41
100,3269.67
100,3751.79
100,3696.1
100,3301.68
100,3308.97
100,3519.19
100,3351.81
100,3698.81
100,3332.67
100,3731.01
100,3431.39
100,3454.94
100,3839.91
100,3775.9
100,3805.08
100,4076.2
100,3641.89
100,3756.14
100,3368.89
100,3309.93
100,4494.28
100,3389.69
100,3570.72
100,3310.91
100,3403.59
100,3598.68
100,3973.65
100,3373.86
100,3536.35
100,3667.99
100,3696.15
100,3904.52
100,3108.47
100,3375.56
100,3552.75
100,3797.93
100,3821.29
100,3638.59
100,4032.18
100,3325.58
100,3552.93
100,2863.14
100,3684.19
100,3063.88
100,3917.68
100,3864.82
100,3372.27
100,3142.67
100,3800.54
100,3966
100,3489.93
100,3919.25
100,3098.93
100,3693.3
100,3477.11
100,3677.53
100,3425.9
100,3736.11
100,3398.93
100,3873.65
100,3203.56
100,3092.75
100,3528.59
100,3683.73
100,3448.35
100,3338.16
100,3119.12
100,3773.42
100,3532.65
100,3355.27
100,3948.84
100,4624.89
100,3693.18
100,3359.15
500,3659.404
500,3586.674
500,3384.36
500,3414.98
500,3399.642
500,3691.89
500,3556.39
500,3692.602
500,3531.7
500,3483.064
500,3479.106
500,3672.328
500,3652.858
500,3430.306
500,3394.948
500,3693.772
500,3436.468
500,3519.036
500,3529.156
500,3394.022
500,3851.976
500,3492.588
500,3586.038
500,3352.14
500,3508.496
500,3259.116
500,3387.184
500,3477.536
500,3571.176
500,3524.466
500,3333.618
500,3647.734
500,3640.656
500,3517.272
500,3592.224
500,3482.602
500,3650.132
500,3349.712
500,3519.876
500,3401.83
500,3500.17
500,3345.052
500,3375.092
500,3484.324
500,3568.884
500,3315.688
500,3627.686
500,3567.018
500,3616.952
500,3448
500,3520.742
500,3504.864
500,3538.396
500,3446.78
500,3405.944
500,3445.402
500,3589.08
500,3512.794
500,3441.764
500,3500.55
500,3393.844
500,3373.774
500,3531.414
500,3612.006
500,3454.954
500,3528.008
500,3434.822
500,3316.446
500,3532.272
500,3694.34
500,3541.8
500,3414.476
500,3427.782
500,3541.516
500,3676.438
500,3672.28
500,3517.586
500,3680.722
500,3609.798
500,3397.496
500,3556.302
500,3417.052
500,3754.344
500,3756.526
500,3581.678
500,3472.236
500,3749.966
500,3507.602
500,3567.024
500,3585.91
500,3439.66
500,3453.434
500,3638.92
500,3290.644
500,3610.506
500,3712.64
500,3403.888
500,3389.998
500,3548.292
500,3568.218
500,3810.946
500,3575.614
500,3598.502
500,3464.606
500,3687.534
500,3452.236
500,3400.978
500,3305.756
500,3413.626
500,3580.538
500,3611.92
500,3643.754
500,3429.6
500,3468.428
500,3523.334
500,3409.376
500,3428.064
500,3554.968
500,3470.778
500,3637.294
500,3207.558
500,3528.746
500,3351.432
500,3489.976
500,3719.514
500,3502.448
500,3318.678
500,3416.554
500,3351.57
500,3404.214
500,3318.6
500,3633.976
500,3568.076
500,3695.338
500,3546.262
500,3619.99
500,3686.69
500,3492.136
500,3557.594
500,3479.288
500,3457.154
500,3660.122
500,3428.078
500,3463.632
500,3233.302
500,3615.804
500,3327.752
500,3476.898
500,3448.386
500,3577.462
500,3717.026
500,3528.076
500,3424.062
500,3317.12
500,3484.308
500,3567.544
500,3400.904
500,3612.854
500,3439.222
500,3656.966
500,3330.382
500,3440.296
500,3426.052
500,3555.772
500,3541.128
500,3468.828
500,3395.334
500,3249.006
500,3298.894
500,3571.542
500,3638.058
500,3619.21
500,3427.882
500,3697.06
500,3639.478
500,3241.82
500,3391.372
500,3660.066
500,3408.186
500,3718.136
500,3588.152
500,3466.42
500,3380.88
500,3489.66
500,3377.088
500,3491.074
500,3466.628
500,3353.122
500,3720.284
500,3418.07
500,3440.852
500,3288.848
500,3663.006
500,3575.456
500,3380.244
500,3554.558
500,3427.406
500,3416.058
500,3651.338
500,3479.07
500,3611.13
500,3453.064
500,3486.732
500,3633.834
500,3359.9
500,3291.05
500,3457.898
500,3527.024
500,3440.626
500,3108.778
500,3623.008
500,3425.132
500,3421.332
500,3382.864
500,3272.942
500,3453.28
500,3461.012
500,3430.042
500,3465.348
500,3339.034
500,3413.236
500,3671.996
500,3586.584
500,3519.068
500,3575.322
500,3257.772
500,3371.746
500,3496.182
500,3217.918
500,3537.374
500,3609.35
500,3553.87
500,3521.506
500,3476.096
500,3634.034
500,3542.75
500,3386.556
500,3404.886
500,3540.156
500,3288.814
500,3442.402
500,3410.78
500,3604.698
500,3470.594
500,3508.454
500,3767.4
500,3592.746
500,3581.74
500,3401.4
500,3538.41
500,3434.658
500,3642.556
500,3648.588
500,3512.154
500,3441.74
500,3771.222
500,3506.366
500,3598.466
500,3575.338
500,3300.286
500,3596.44
500,3498.984
500,3442.488
500,3526.834
500,3876.294
500,3762.424
500,3439.858
500,3860.894
500,3709.67
500,3631.83
500,3657.8
500,3597.014
500,3454.14
500,3373.038
500,3588.31
500,3696.474
500,3766.786
500,3321.47
500,3451.266
500,3418.556
500,3391.274
500,3313.002
500,3434.912
500,3268.116
500,3656.41
500,3400.784
500,3358.072
500,3763.962
500,3630.034
500,3392.506
500,3438.632
500,3669.044
500,3522.004
500,3649.142
500,3486.774
500,3453.93
500,3488.102
500,3579.584
500,3605.29
500,3380.204
500,3427.946
500,3476.056
500,3516.456
500,3484.988
500,3532.976
500,3434.98
500,3526.824
500,3544.094
500,3471.822
500,3476.892
500,3531.22
500,3363.43
500,3541.776
500,3691.26
500,3612.074
500,3679.248
500,3630.072
500,3444.58
500,3369.826
500,3721.438
500,3572.358
500,3559.322
500,3583.962
500,3601.566
500,3381.336
500,3450.476
500,3423.09
500,3522.424
500,3595.32
500,3465.21
500,3268.518
500,3643.48
500,3574.25
500,3438.024
500,3555.244
500,3293.512
500,3487.436
500,3263.012
500,3372.578
500,3464.544
500,3321.922
500,3515.068
500,3602.838
500,3529.974
500,3582.446
500,3654.458
500,3724.69
500,3511.544
500,3515.6
500,3577.658
500,3559.83
500,3599.11
500,3343.896
500,3410.132
500,3685.992
500,3289.3
500,3385.538
500,3416.142
500,3608.34
500,3436.484
500,3723.994
500,3411.106
500,3591.684
500,3676.9
500,3428.512
500,3426.05
500,3434.468
500,3348.196
500,3474.784
500,3430.58
500,3458.364
500,3359.7
500,3556.128
500,3331.02
500,3375.666
500,3437.504
500,3462.668
500,3586.118
500,3643.07
500,3481.428
500,3447.5
500,3325.404
500,3616.338
500,3634.332
500,3660.662
500,3575.826
500,3706.81
500,3766.336
500,3522.212
500,3372.86
500,3580.428
500,3736.114
500,3591.214
500,3652.65
500,3666.006
500,3500.496
500,3775.822
500,3499.006
500,3416.162
500,3610.884
500,3563.782
500,3458.172
500,3572.604
500,3385.636
500,3384.296
500,3557.578
500,3539.794
500,3677.476
500,3495.002
500,3515.63
500,3463.716
500,3462.31
500,3674.63
500,3390.664
500,3710.576
500,3309.838
500,3403.276
500,3465.684
500,3702.294
500,3218.238
500,3804.25
500,3373.656
500,3329.294
500,3311.566
500,3571.114
500,3560.33
500,3506.244
500,3636.036
500,3415.948
500,3365.156
500,3647.052
500,3672.23
500,3612.366
500,3420.952
500,3379.792
500,3444.558
500,3490.1
500,3384.038
500,3477.424
500,3448.624
500,3528.464
500,3455.886
500,3369.35
500,3557.998
500,3471.006
500,3523.528
500,3480.198
500,3353.17
500,3312.46
500,3514.76
500,3304.61
500,3561.542
500,3567.916
500,3551.828
500,3584.312
500,3457.56
500,3485.738
500,3606.544
500,3483.826
500,3541.59
500,3323.956
500,3631.582
500,3550.322
500,3587.418
500,3446.09
500,3351.34
500,3544.774
500,3418.026
500,3608.574
500,3241.972
500,3567.886
500,3470.008
500,3361.23
500,3597.524
500,3541.456
500,3451.466
500,3404.354
500,3604.726
500,3443.118
500,3414.834
500,3710.942
500,3478.406
500,3715.28
500,3687.462
500,3483.244
500,3553.776
500,3453.614
500,3283.53
500,3605.776
500,3327.628
500,3629.848
500,3511.224
500,3609.154
500,3406.212
500,3357.684
500,3455.824
500,3521.702
500,3673.722
500,3650.058
500,3559.516
500,3662.012
500,3650.096
500,3397.976
500,3411.308
500,3515.138
500,3508.802
500,3533.494
500,3373.554
500,3512.208
500,3555.856
500,3583.372
500,3182.208
500,3604.964
500,3496.676
500,3523.914
500,3416.334
500,3721.984
500,3705.858
500,3761.18
500,3450.28
500,3476.744
500,3609.194
500,3607.148
500,3493.468
500,3544.488
500,3561.642
500,3436.79
500,3551.802
500,3355.498
500,3453.628
500,3673.084
500,3512.19
500,3599.284
500,3577.986
500,3472.592
500,3389.144
500,3316.382
500,3326.91
500,3596.722
500,3451.014
500,3655.428
500,3258.616
500,3542.828
500,3528.792
500,3469.67
500,3448.684
500,3364.012
500,3650.122
500,3498.856
500,3287.568
500,3486.38
500,3592.606
500,3388.688
500,3499.766
500,3518.318
500,3600.658
500,3645.904
500,3484.274
500,3766.79
500,3316.038
500,3644.186
500,3460.766
500,3476.432
500,3399.96
500,3709.704
500,3846.586
500,3337.81
500,3397.218
500,3640.058
500,3518.542
500,3557.562
500,3480.846
500,3707.372
500,3500.37
500,3493.518
500,3444.544
500,3485.004
500,3445.732
500,3365.978
500,3432.244
500,3362.386
500,3435.124
500,3453.796
500,3594.188
500,3370.798
500,3204.914
500,3556.966
500,3690.374
500,3611.68
500,3540.9
500,3346.244
500,3655.984
500,3514.254
500,3446.466
500,3637.812
500,3724.356
500,3493.802
500,3768.192
500,3443.246
500,3471.638
500,3695.918
500,3461.57
500,3325.708
500,3553.874
500,3315.424
500,3468.482
500,3640.316
500,3450.514
500,3550.47
500,3515.816
500,3433.696
